Date,AMZN,^GSPC
2019-11-19,1752.7900390625,3120.179931640625
2019-11-20,1745.530029296875,3108.4599609375
2019-11-21,1734.7099609375,3103.5400390625
2019-11-22,1745.719970703125,3110.2900390625
2019-11-25,1773.8399658203125,3133.639892578125
2019-11-26,1796.93994140625,3140.52001953125
2019-11-27,1818.510009765625,3153.6298828125
2019-11-29,1800.800048828125,3140.97998046875
2019-12-02,1781.5999755859375,3113.8701171875
2019-12-03,1769.9599609375,3093.199951171875
2019-12-04,1760.68994140625,3112.760009765625
2019-12-05,1740.47998046875,3117.429931640625
2019-12-06,1751.5999755859375,3145.909912109375
2019-12-09,1749.510009765625,3135.9599609375
2019-12-10,1739.2099609375,3132.52001953125
2019-12-11,1748.719970703125,3141.6298828125
2019-12-12,1760.3299560546875,3168.570068359375
2019-12-13,1760.93994140625,3168.800048828125
2019-12-16,1769.2099609375,3191.449951171875
2019-12-17,1790.6600341796875,3192.52001953125
2019-12-18,1784.030029296875,3191.139892578125
2019-12-19,1792.280029296875,3205.3701171875
2019-12-20,1786.5,3221.219970703125
2019-12-23,1793.0,3224.010009765625
2019-12-24,1789.2099609375,3223.3798828125
2019-12-26,1868.77001953125,3239.909912109375
2019-12-27,1869.800048828125,3240.02001953125
2019-12-30,1846.8900146484375,3221.2900390625
2019-12-31,1847.8399658203125,3230.780029296875
